date,daily_return
2020-01-17,0.004482907088707176
2020-01-21,0.002130387096500952
2020-01-22,0.004495546067261191
2020-01-23,0.003506165892478361
2020-01-24,-0.011684229420445627
2020-01-27,-0.025132105612059703
2020-01-28,0.016723443443777422
2020-01-29,-0.007556705424932999
2020-01-30,0.002895010120689533
2020-01-31,-0.026070538135380045
2020-02-03,0.013122759463955087
2020-02-04,0.02896144413451027
2020-02-05,0.0058771784856134135
2020-02-06,0.010126049008020369
2020-02-07,-0.014070192517761718
2020-02-10,0.009373147861354807
2020-02-11,0.00659639223211299
2020-02-12,0.011511767526305767
2020-02-13,-0.000848232330097859
2020-02-14,0.004979939566393455
2020-02-18,-0.010634719476178962
2020-02-19,0.016711098358337867
2020-02-20,-0.007076777293761189
2020-02-21,-0.021037627098056934
2020-02-24,-0.038294902631666856
2020-02-25,-0.03257191967607724
2020-02-26,0.0017827083180537403
2020-02-27,-0.04300440707950387
2020-02-28,0.00471465564071065
2020-03-02,0.04172961715481877
2020-03-03,-0.029322296945497515
2020-03-04,0.04778526649147718
2020-03-05,-0.026205942833403138
2020-03-06,-0.028744200840280246
2020-03-09,-0.07872515427626273
2020-03-10,0.05482447136128261
2020-03-11,-0.05595858290879791
2020-03-12,-0.10279910299006915
2020-03-13,0.10799999571155731
2020-03-16,-0.13803565064226644
2020-03-17,0.07307369023936193
2020-03-18,-0.07127931921696257
2020-03-19,0.024455472867863287
2020-03-20,-0.028639255838435598
2020-03-23,0.015398650263602265
2020-03-24,0.10688312736319432
2020-03-25,-0.001020448160087426
2020-03-26,0.07252182369739589
2020-03-27,-0.04433559948087041
2020-03-30,0.03161444867159345
2020-03-31,-0.02001692038325247
2020-04-01,-0.04586787380965272
2020-04-02,0.019872551465508613
2020-04-03,-0.01464120300985659
2020-04-06,0.08768251123811054
2020-04-07,-0.002076022566390823
2020-04-08,0.033827134772807216
2020-04-09,-0.0018298491799020134
2020-04-13,-0.00042884072868532236
2020-04-14,0.035038946761118385
2020-04-15,-0.023492029477803544
2020-04-16,0.01346817661577481
2020-04-17,0.01518493803925483
2020-04-20,-0.01584169602350886
2020-04-21,-0.04511944712925886
2020-04-22,0.03509664032065573
2020-04-23,-0.006009121489102472
2020-04-24,0.022164738875340838
2020-04-27,0.016799663315634247
2020-04-28,-0.014545457224908541
2020-04-29,0.03973491822301383
2020-04-30,-0.01809633467732951
2020-05-01,-0.03898191472296567
2020-05-04,0.0077037447928449436
2020-05-05,0.018765709932021098
2020-05-06,0.0011823671137471713
2020-05-07,0.01675092574652057
2020-05-08,0.021066324012826477
2020-05-11,0.004521338869823376
2020-05-12,-0.018382584444407584
2020-05-13,-0.017764496761550428
2020-05-14,0.018728276219723693
2020-05-15,-0.002051187186633745
2020-05-18,0.028111308561462857
2020-05-19,-0.0015194878686185288
2020-05-20,0.021790807008701885
2020-05-21,-0.0180383812377381
2020-05-22,0.0018919718165736582
2020-05-26,0.0048025671590365086
2020-05-27,0.01393147563834681
2020-05-28,-0.003957989596485396
2020-05-29,0.02088573788310524
2020-06-01,-0.0068151266676004865
2020-06-02,0.0036359251157999264
2020-06-03,0.00954082932626677
2020-06-04,-0.00108868000499687
2020-06-05,0.02862988660106204
2020-06-08,0.005395021340536967
2020-06-09,-0.0031752040316037873
2020-06-10,0.004653228695239966
2020-06-11,-0.058624348628328396
2020-06-12,0.014083823217954775
2020-06-15,0.013681441410799584
2020-06-16,0.021325466016778975
2020-06-17,-0.0027693770173741654
2020-06-18,0.004832154850892926
2020-06-19,0.006474556989900206
2020-06-22,0.009507721117320584
2020-06-23,-0.0017734146100813622
2020-06-24,-0.01789750326240751
2020-06-25,0.008435056042356675
2020-06-26,-0.014864194822143514
2020-06-29,0.009567037571620848
2020-06-30,0.023694254350268465
2020-07-01,-0.004513549415468259
2020-07-02,0.007701031527015063
2020-07-06,0.021620003668918874
2020-07-07,-0.01544397977430584
2020-07-08,0.009044961514372995
2020-07-09,0.005829865661106066
2020-07-10,0.0015868412453840385
2020-07-13,-0.01971193811433278
2020-07-14,0.007833521241544749
2020-07-15,0.0078771675323442
2020-07-16,-0.005537446721645237
2020-07-17,0.005974191880784722
2020-07-20,0.018487879091076263
2020-07-21,-0.002793494273545137
2020-07-22,0.0014180945614136143
2020-07-23,-0.009455509407056969
2020-07-24,-0.014435813708010826
2020-07-27,0.020976362574257324
2020-07-28,-0.01339975553028323
2020-07-29,0.016396738291023925
2020-07-30,0.006064520079269671
2020-07-31,0.0045262609562167246
2020-08-03,0.014995717417389302
2020-08-04,0.005692051308495799
2020-08-05,-0.007243529775556123
2020-08-06,-0.007627880672149883
2020-08-07,-0.004322497408831025
2020-08-10,0.00019733691052622218
2020-08-11,-0.01044829970771479
2020-08-12,0.01838267009378006
2020-08-13,-0.011026792063105187
2020-08-14,-0.002780956344828301
2020-08-17,0.006839216815118526
2020-08-18,0.003300835328793003
2020-08-19,-0.0008811449182790229
2020-08-20,-0.003275845000164922
2020-08-21,0.0017248322300682161
2020-08-24,0.012572112479345728
2020-08-25,0.006470355772234004
2020-08-26,0.01559055162673466
2020-08-27,-0.005102296893596381
2020-08-28,0.02041336608632869
2020-08-31,-0.0022132972165203203
2020-09-01,0.011353738223133658
2020-09-02,0.024498091565165137
2020-09-03,-0.054687764279516486
2020-09-04,-0.008207097735262963
2020-09-08,-0.04217634071367568
2020-09-09,0.016974546956406638
2020-09-10,-0.015152386566848378
2020-09-11,0.004965279558323783
2020-09-14,0.02707749029519587
2020-09-15,0.007068742735688437
2020-09-16,-0.0026987411064127043
2020-09-17,-0.006375999550076334
2020-09-18,-0.01122415057176436
2020-09-21,-0.0043896518366458945
2020-09-22,0.01406192294425902
2020-09-23,-0.017725594646013382
2020-09-24,0.002262148789059216
2020-09-25,0.01806693284289437
2020-09-28,0.018495113756923857
2020-09-29,0.0020204151634335386
2020-09-30,-0.008298420140008787
2020-10-01,0.01231858002519098
2020-10-02,-0.018070803001554607
2020-10-05,0.026411034784878246
2020-10-06,-0.008767563477068537
2020-10-07,0.023011237526740225
2020-10-08,0.012416326670253301
2020-10-09,0.011102694726250834
2020-10-12,0.013553343973483274
2020-10-13,-0.002773174482591178
2020-10-14,-0.0026367837662611224
2020-10-15,0.001539059182904742
2020-10-16,-0.0009429190326338439
2020-10-19,-0.007757772587148824
2020-10-20,0.003796221514118608
2020-10-21,-0.0031845123988090912
2020-10-22,0.0009662622450152997
2020-10-23,0.0005467628509681748
2020-10-26,-0.02309923747385114
2020-10-27,-0.00788311883399356
2020-10-28,-0.03799635551766567
2020-10-29,0.018161283441833362
2020-10-30,-0.01629859188010497
2020-11-02,0.00874815977220456
2020-11-03,0.025733686974896773
2020-11-04,0.024899591568344908
2020-11-05,0.04408508271587977
2020-11-06,0.009977083652413885
2020-11-09,0.0046808129724553674
2020-11-10,-0.013977334000523102
2020-11-11,0.016766753052875578
2020-11-12,-0.009053331768685885
2020-11-13,0.019271067325277356
2020-11-16,0.01742141372753965
2020-11-17,-0.0007971187010455379
2020-11-18,-0.009848079519201487
2020-11-19,0.012108318840893806
2020-11-20,-0.00709728638055663
2020-11-23,0.013746962036845294
2020-11-24,0.011527532801134202
2020-11-25,-0.0018522922947165283
2020-11-27,0.007932779514812225
2020-11-30,-0.0003484454498124128
2020-12-01,0.013929095037708141
2020-12-02,0.004660999896900127
2020-12-03,0.003951748957787778
2020-12-04,0.017651900285288655
2020-12-07,0.0023013238916282795
2020-12-08,0.002977613640358578
2020-12-09,-0.016530310489036193
2020-12-10,-0.004976587980133558
2020-12-11,-0.00024018763904458032
2020-12-14,0.0024293185414183947
2020-12-15,0.008109155901794347
2020-12-16,0.0023354964198730663
2020-12-17,0.013798884643217076
2020-12-18,-0.004066688299938768
2020-12-21,-0.00535052717779441
2020-12-22,0.0015595994153375147
2020-12-23,-0.00642737723333358
2020-12-24,0.0046139842794520654
2020-12-28,-0.000341550226931384
2020-12-29,-0.005839488664452092
2020-12-30,0.005910450972428578
2020-12-31,0.0053338943963377366
2021-01-04,-0.01421459424548473
2021-01-05,0.010843848637349544
2021-01-06,0.00016262040350697714
2021-01-07,0.018389656679492754
2021-01-08,0.0037554340293904096
2021-01-11,-0.0006358762481412027
2021-01-12,0.0032443605878483485
2021-01-13,-0.0021943980772408146
2021-01-14,0.008732189566883429
2021-01-15,-0.010957292510527164
2021-01-19,0.01712514464524685
2021-01-20,0.0087707757552107
2021-01-21,-0.001027853664108015
2021-01-22,-0.007194430066059878
2021-01-25,-0.0020428666410416568
2021-01-26,-0.0074793479719174666
2021-01-27,-0.03975897061156713
2021-01-28,0.015258755797604396
2021-01-29,-0.022175324756641936
2021-02-01,0.02304005788752977
2021-02-02,0.02060129414427693
2021-02-03,-0.008384423035315764
2021-02-04,0.018772092719239325
2021-02-05,0.004700105133006707
2021-02-08,0.015936352232653793
2021-02-09,0.0008854006685707626
2021-02-10,0.0003873407383181686
2021-02-11,0.015242638276127882
2021-02-12,0.005137714181674593
2021-02-16,0.005447529141631581
2021-02-17,-0.008916905902269366
2021-02-18,-0.012941957565448359
2021-02-19,0.008802519003677588
2021-02-22,-0.011802990834581908
2021-02-23,0.0007906421567049516
2021-02-24,0.021985052193649036
2021-02-25,-0.03712793123921375
2021-02-26,0.006962001043490221
2021-03-01,0.028922032966231255
2021-03-02,-0.012795952440542772
2021-03-03,-0.020828382135104122
2021-03-04,-0.028739037963402
2021-03-05,0.019801414464639185
2021-03-08,-0.026364416343200935
2021-03-09,0.030448576522733962
2021-03-10,-0.00011971692860656799
2021-03-11,0.026644143022346963
2021-03-12,-0.0040659622525476445
2021-03-15,0.008278334936196115
2021-03-16,-0.0013187588525807575
2021-03-17,0.008052618584918002
2021-03-18,-0.022424490883518337
2021-03-19,0.008686881966265726
2021-03-22,0.007782665481165625
2021-03-23,-0.013545388654568799
2021-03-24,-0.005804420709326138
2021-03-25,0.0037471943701108124
2021-03-26,0.030575339551916842
2021-03-29,-0.00836799121436887
2021-03-30,-0.0009806351263652424
2021-03-31,0.010885036937254271
2021-04-01,0.018879077708374555
2021-04-05,0.014067045921104818
2021-04-06,-0.0024040171880501315
2021-04-07,-1.956985582815633e-05
2021-04-08,0.010192968830827678
2021-04-09,0.00674514709897622
2021-04-12,0.0014171935731090509
2021-04-13,0.0017220413221435075
2021-04-14,-0.004421608640492905
2021-04-15,0.01651569464120719
2021-04-16,-0.001214118870465019
2021-04-19,-0.01585897591643818
2021-04-20,-0.009187428443192485
2021-04-21,0.011882143122758945
2021-04-22,-0.011924850266316176
2021-04-23,0.01645454206010492
2021-04-26,0.004673840517036515
2021-04-27,0.0017176275104015576
2021-04-28,-0.0046595839129273215
2021-04-29,0.005504109592885601
2021-04-30,-0.01692638755565199
2021-05-03,0.0012589958222745262
2021-05-04,-0.014294511480287386
2021-05-05,-0.004519795968845421
2021-05-06,0.0013374752294159499
2021-05-07,0.013962891547920518
2021-05-10,-0.020088240495008177
2021-05-11,0.0003646399347244126
2021-05-12,-0.028130263672814577
2021-05-13,0.014903016072447862
2021-05-14,0.022257369153228998
2021-05-17,-0.005774497898280123
2021-05-18,-0.007816459474768143
2021-05-19,0.005280914267179347
2021-05-20,0.015310477847898825
2021-05-21,-5.499375415415783e-05
2021-05-24,0.012511335933006231
2021-05-25,0.0014003924508468458
2021-05-26,0.0036805672546754912
2021-05-27,0.0002586669646938262
2021-05-28,0.005146994451571341
2021-06-01,-0.005217428207107402
2021-06-02,-0.002013669756614446
2021-06-03,-0.007888376475497
2021-06-04,0.009537990578326407
2021-06-07,-0.0013029831118914076
2021-06-08,-4.2878201331947565e-05
2021-06-09,-0.004194676067529567
2021-06-10,0.009231155744618132
2021-06-11,0.004365409927147879
2021-06-14,0.0055689702663742555
2021-06-15,-0.004342205075456475
2021-06-16,-0.005404511577403321
2021-06-17,-0.002203527258643968
2021-06-18,-0.011000963111877305
2021-06-21,0.01440896292845921
2021-06-22,0.00789444661211007
2021-06-23,0.0024245723587066233
2021-06-24,0.0125756360423832
2021-06-25,-0.0019547607225490348
2021-06-28,0.005239723083228138
2021-06-29,0.005381638040646147
2021-06-30,-0.0024731562789437854
2021-07-01,0.0011858037856251585
2021-07-02,0.006827119220745254
2021-07-06,-0.0007707477758964418
2021-07-07,0.0012291039451053348
2021-07-08,-0.007013509182124963
2021-07-09,0.010587451590460453
2021-07-12,0.0038216401870008266
2021-07-13,-0.0015032551221860688
2021-07-14,-0.0017696800149127076
2021-07-15,-0.006710514359772876
2021-07-16,-0.009835578278221804
2021-07-19,-0.012480056331034876
2021-07-20,0.01736909904915547
2021-07-21,0.012167435145853285
2021-07-22,0.0027841567548433205
2021-07-23,0.01006106021299295
2021-07-26,-0.0015173858686244306
2021-07-27,-0.011161614767819074
2021-07-28,0.0037235941061887
2021-07-29,0.004970730064851699
2021-07-30,0.0004615260067981147
2021-08-02,-0.005588150168453375
2021-08-03,0.002260636184227848
2021-08-04,-0.0011663415574435431
2021-08-05,0.003121045068333878
2021-08-06,-0.00013298372674484013
2021-08-09,-0.0034258140681149986
2021-08-10,-0.004029372924613979
2021-08-11,0.0024326514321180302
2021-08-12,0.0012890501484112888
2021-08-13,0.0006255646309849238
2021-08-16,0.0024876160268310953
2021-08-17,-0.009899100716740824
2021-08-18,-0.00900709559864908
2021-08-19,0.0011058590394882764
2021-08-20,0.0015799125340969394
2021-08-23,0.01562839109542159
2021-08-24,0.006885685814005227
2021-08-25,0.005505267949582817
2021-08-26,-0.00468769290572147
2021-08-27,0.013222861946409238
2021-08-30,0.0004731366507944864
2021-08-31,-0.0017324764327013443
2021-09-01,-0.001938719254128373
2021-09-02,0.0006290588153183375
2021-09-03,0.003140712297284116
2021-09-07,-0.00943759014395921
2021-09-08,-0.0029127965607184227
2021-09-09,0.00017795455458504854
2021-09-10,-0.0007313692381125613
2021-09-13,-0.003467692955383382
2021-09-14,-0.0038538503521874283
2021-09-15,0.004707086196167383
2021-09-16,-0.0004398237845227914
2021-09-17,-0.01219258875292761
2021-09-20,-0.0171150711169393
2021-09-21,-0.00435918142783266
2021-09-22,0.009602288645738368
2021-09-23,0.015904123751041038
2021-09-24,-0.00037245330186197294
2021-09-27,-0.002478166708655763
2021-09-28,-0.021565924333712523
2021-09-29,-0.0005655152435863526
2021-09-30,-0.01096635687060685
2021-10-01,0.015560850057895498
2021-10-04,-0.019310086811400916
2021-10-05,0.011998544039707543
2021-10-06,-0.006112206443364342
2021-10-07,0.013059928086973357
2021-10-08,-1.615141533506249e-05
2021-10-11,-0.006782163891203672
2021-10-12,-0.0014174681791588103
2021-10-13,0.010179104498074142
2021-10-14,0.015088291169486918
2021-10-15,0.0035615718964780744
2021-10-18,0.00833487635143776
2021-10-19,0.011480761701919367
2021-10-20,0.00047976451908306807
2021-10-21,0.006318958136355104
2021-10-22,0.005949870451545664
2021-10-25,0.00776960430741774
2021-10-26,-7.976990319053307e-05
2021-10-27,-0.007638682949706743
2021-10-28,0.010574996516162697
2021-10-29,-0.0007885114452030384
2021-11-01,-0.0009132034715262955
2021-11-02,0.004349043618057363
2021-11-03,0.00383768441907455
2021-11-04,0.01184065678507631
2021-11-05,0.0032442962187268633
2021-11-08,0.006345871164230299
2021-11-09,0.0015265466585418833
2021-11-10,-0.015632150135617376
2021-11-11,0.007812967902339527
2021-11-12,0.009001997732350197
2021-11-15,-0.007691701161472729
2021-11-16,0.009048230155126492
2021-11-17,-0.004473653225770439
2021-11-18,-9.260183524411464e-08
2021-11-19,-0.008447888158834129
2021-11-22,-0.01134401571201805
2021-11-23,-0.0006642073802053545
2021-11-24,0.006445131021993243
2021-11-26,-0.022008229541002268
2021-11-29,0.014075419474291005
2021-11-30,-0.01906006020812173
2021-12-01,-0.019572389651510758
2021-12-02,0.014599260987920623
2021-12-03,-0.015454026333149516
2021-12-06,0.005274404296904421
2021-12-07,0.02689221400607168
2021-12-08,0.0008173986772598208
2021-12-09,-0.011547700149610896
2021-12-10,0.032636700182864624
2021-12-13,-0.00833857980076309
2021-12-14,-0.01875524998231439
2021-12-15,0.028080440334721145
2021-12-16,-0.024144636814772663
2021-12-17,-0.007390326138815502
2021-12-20,-0.009792011882296415
2021-12-21,0.018290619903980305
2021-12-22,0.005744338407898505
2021-12-23,0.008748706481083298
2021-12-27,0.010747325705903251
2021-12-28,-0.0038272994995981443
2021-12-29,0.0028563649097806056
2021-12-30,-0.002497206242943539
2021-12-31,-0.0051822875172671205
2022-01-03,0.0029358271867953186
2022-01-04,-0.0008422528809681287
2022-01-05,-0.030133672277303104
2022-01-06,0.002661555138026085
2022-01-07,-0.0034851570836511247
2022-01-10,-0.002053075560564794
2022-01-11,0.008162606642912986
2022-01-12,0.0005348982468081188
2022-01-13,-0.022772122139673417
2022-01-14,-0.0019933602506954063
2022-01-18,-0.01503908999608995
2022-01-19,-0.0023374475316065547
2022-01-20,-0.009969756194819766
2022-01-21,-0.022475712887018603
2022-01-24,0.012016673602900133
2022-01-25,-0.02576781606707543
2022-01-26,0.0005430396627492592
2022-01-27,-0.0036629785934140257
2022-01-28,0.016631947236959106
2022-01-31,0.027088053042493128
2022-02-01,0.0015754753786154686
2022-02-02,0.009868323710388092
2022-02-03,-0.02240050322749829
2022-02-04,0.009596693408778079
2022-02-07,-0.004596791601082372
2022-02-08,0.00759934269835211
2022-02-09,0.027615108908624373
2022-02-10,-0.01763915719887124
2022-02-11,-0.025866955561414468
2022-02-14,-0.0020382073740569536
2022-02-15,0.02409176686710366
2022-02-16,-0.0008747757434981942
2022-02-17,-0.030600073857832314
2022-02-18,-0.015652786191048096
2022-02-22,-0.011945226200036707
2022-02-23,-0.019107876486948037
2022-02-24,0.04816380823157491
2022-02-25,0.019575835289115683
2022-02-28,0.006086392483593553
2022-03-01,-0.012942823889630351
2022-03-02,0.022304648495087044
2022-03-03,-0.014230038497370874
2022-03-04,-0.02505967892106309
2022-03-07,-0.035637693023745906
2022-03-08,-0.008482572177783481
2022-03-09,0.039048963858851836
2022-03-10,-0.0013941638092146327
2022-03-11,-0.014870666145113325
2022-03-14,-0.021813907294244005
2022-03-15,0.02967378800624546
2022-03-16,0.02792488924348052
2022-03-17,0.01504405723484055
2022-03-18,0.017573748378740636
2022-03-21,-0.008816682990072591
2022-03-22,0.02171763091619787
2022-03-23,-0.022476451544163008
2022-03-24,0.022007395098659628
2022-03-25,-0.0008619616983781759
2022-03-28,0.013391311343511318
2022-03-29,0.015603795785019544
2022-03-30,-0.010422538024641477
2022-03-31,-0.008683934937748916
2022-04-01,-0.004660152443605484
2022-04-04,0.015258366933521466
2022-04-05,-0.021752840229568596
2022-04-06,-0.013976075187942562
2022-04-07,0.008485621972096487
2022-04-08,-0.009710619114693363
2022-04-11,-0.013771471216267662
2022-04-12,-0.0006659132073297799
2022-04-13,0.015505809598878088
2022-04-14,-0.01544983600142613
2022-04-18,-0.0037462889410193353
2022-04-19,0.022159548269230073
2022-04-20,-0.0027032315035579392
2022-04-21,-0.02181763734667686
2022-04-22,-0.021397822545113503
2022-04-25,0.01640904310211264
2022-04-26,-0.03339137837991044
2022-04-27,-0.0009180636116149388
2022-04-28,0.02731731246828375
2022-04-29,-0.03867457768385497
2022-05-02,0.015244176756525733
2022-05-03,0.004588539383290405
2022-05-04,0.027761039984883468
2022-05-05,-0.04479760506347186
2022-05-06,-0.02377184716203104
2022-05-09,-0.04283440786822189
2022-05-10,0.019767774565459546
2022-05-11,-0.017594768225895282
2022-05-12,0.002708453854841133
2022-05-13,0.03780037975215778
2022-05-16,-0.014634478142912813
2022-05-17,0.02482725295389766
2022-05-18,-0.05088388940948974
2022-05-19,-0.0030198156812273917
2022-05-20,0.00941087858876492
2022-05-23,0.022949686899243177
2022-05-24,-0.016122654274112927
2022-05-25,0.021915073086825235
2022-05-26,0.025305791573326995
2022-05-27,0.0326704430172974
2022-05-31,-0.009294588252256786
2022-06-01,-0.007119032590011436
2022-06-02,0.03572406328983545
2022-06-03,-0.018059512556355347
2022-06-06,0.0013073354578494374
2022-06-07,0.008466274229288263
2022-06-08,-0.01479555241238173
2022-06-09,-0.018791262750082565
2022-06-10,-0.03898776067812389
2022-06-13,-0.04662888806173251
2022-06-14,0.010108616921394373
2022-06-15,0.016073772519367372
2022-06-16,-0.03864988756602207
2022-06-17,0.005303138562316535
2022-06-21,0.023653015149857327
2022-06-22,-0.007465267775557815
2022-06-23,0.015714407893309593
2022-06-24,0.03154391790967923
2022-06-27,-0.010860817669497423
2022-06-28,-0.02850918243744804
2022-06-29,-0.005656218752447423
2022-06-30,-0.004317579977091932
2022-07-01,-0.00538629228050613
2022-07-05,0.011638481930176565
2022-07-06,0.0007299248467301945
2022-07-07,0.021244155772647714
2022-07-08,0.003315319001103156
2022-07-11,-0.014084554985097145
2022-07-12,-0.011987043467259699
2022-07-13,-0.0009078898323537322
2022-07-14,0.006215159712155547
2022-07-15,0.02470486732726465
2022-07-18,-0.006762788082933983
2022-07-19,0.032739246435527294
2022-07-20,0.016829409041845312
2022-07-21,0.015805424900203226
2022-07-22,-0.015827721035875146
2022-07-25,-0.006605473760168552
2022-07-26,-0.023926836235073436
2022-07-27,0.03604597011523496
2022-07-28,0.019304486439340792
2022-07-29,0.013440744507517057
2022-08-01,0.005304804574964428
2022-08-02,-0.003526009891848996
2022-08-03,0.023344788625148553
2022-08-04,-0.0024210609115196094
2022-08-05,-0.004033434433111788
2022-08-08,-0.005122903492752791
2022-08-09,-0.016868045025409346
2022-08-10,0.02899991516209546
2022-08-11,-0.0009400069318679513
2022-08-12,0.022286621906622093
2022-08-15,0.004815506927506104
2022-08-16,-0.000581456823945774
2022-08-17,-0.014991412526945498
2022-08-18,0.00846079631709574
2022-08-19,-0.01955569443740465
2022-08-22,-0.026245505018246545
2022-08-23,0.009944853890950057
2022-08-24,-0.0027366652282997256
2022-08-25,0.01942346364799763
2022-08-26,-0.04735223001764465
2022-08-29,-0.012096780237589444
2022-08-30,-0.00972508597789802
2022-08-31,-0.006204218080469848
2022-09-01,-0.010527598214391577
2022-09-02,-0.010807554879329967
2022-09-06,-0.008786963718272298
2022-09-07,0.02122524116121045
2022-09-08,0.010488334210509159
2022-09-09,0.023104636607977076
2022-09-12,0.008682181913370545
2022-09-13,-0.053163545687664515
2022-09-14,0.005487088673542618
2022-09-15,-0.0264832107831062
2022-09-16,-0.007905472671487905
2022-09-19,0.005726101281095995
2022-09-20,-0.01788824747825487
2022-09-21,-0.016625143697310763
2022-09-22,-0.0206056661577717
2022-09-23,-0.01790479909588037
2022-09-26,-0.00907979969830346
2022-09-27,0.003307359472157907
2022-09-28,0.020982503516930123
2022-09-29,-0.02169097031640268
2022-09-30,-0.023059379113709824
2022-10-03,0.0342925841417372
2022-10-04,0.03603762157527239
2022-10-05,0.005265170040607302
2022-10-06,-0.004611242961778587
2022-10-07,-0.04085812484536429
2022-10-10,-0.02294639390629183
2022-10-11,-0.015092154782160474
2022-10-12,-0.009220400708948777
2022-10-13,0.025959820935549806
2022-10-14,-0.033363136407102
2022-10-17,0.02310704970347887
2022-10-18,0.01096150164928622
2022-10-19,-0.0015814774466878026
2022-10-20,-0.0002846148323772914
2022-10-21,0.02757157655539531
2022-10-24,0.00986095293475812
2022-10-25,0.022815595410389414
2022-10-26,-0.0024242283833573906
2022-10-27,-0.005442226535349627
2022-10-28,0.027478244906434048
2022-10-31,-0.01312638992958431
2022-11-01,1.3636256136245327e-05
2022-11-02,-0.03308903096838404
2022-11-03,-0.01583595903070729
2022-11-04,0.02779099963838553
2022-11-07,0.01468252432824441
2022-11-08,0.008020572362846333
2022-11-09,-0.019317013876228372
2022-11-10,0.0869000954844643
2022-11-11,0.03148206201158296
2022-11-14,-0.013655333585655875
2022-11-15,0.020373367581030536
2022-11-16,-0.0313974109548278
2022-11-17,-0.00752083165686883
2022-11-18,0.0008966631335847437
2022-11-21,-0.011420797564327997
2022-11-22,0.0179763266349792
2022-11-23,0.014987582359616607
2022-11-25,-0.005700033358952328
2022-11-28,-0.020154245140585048
2022-11-29,-0.0031715109108014874
2022-11-30,0.04458456429177655
2022-12-01,-0.0022998569443429097
2022-12-02,-0.00755160216918364
2022-12-05,-0.02000832406288078
2022-12-06,-0.018846420108825285
2022-12-07,-0.0023461940756316605
2022-12-08,0.023621562953738885
2022-12-09,-0.007178752100083232
2022-12-12,0.019060734188661842
2022-12-13,0.014335739124432076
2022-12-14,-0.01447749638198019
2022-12-15,-0.040016027087218395
2022-12-16,-0.006887765909528573
2022-12-19,-0.013768033500522083
2022-12-20,0.003465911522988468
2022-12-21,0.022968708503284318
2022-12-22,-0.023248327365875503
2022-12-23,0.0010589465115487173
2022-12-27,-0.007162914799113195
2022-12-28,-0.015210549577021878
2022-12-29,0.02986304798001717
2022-12-30,-0.0009773219918699004
2023-01-03,-0.002455514675727197
2023-01-04,0.019563602045591214
2023-01-05,-0.015665766957852986
2023-01-06,0.03778903956375003
2023-01-09,0.008590616052443873
2023-01-10,0.007669825404508332
2023-01-11,0.011405239211753527
2023-01-12,0.004309196715429139
2023-01-13,0.0013601307931291186
2023-01-17,0.0014540811256257193
2023-01-18,-0.009256518959510943
2023-01-19,-0.014484544702718101
2023-01-20,0.031706539420091814
2023-01-23,0.03274789021275558
2023-01-24,-0.008413475858857723
2023-01-25,0.0017447556836677589
2023-01-26,0.019135516971151782
2023-01-27,0.005655226839068379
2023-01-30,-0.015965295646356268
2023-01-31,0.01809296887819826
2023-02-01,0.03166243015167131
2023-02-02,0.02355145979666119
2023-02-03,-0.019523492293828434
2023-02-06,-0.013860565629085077
2023-02-07,0.01894419719609465
2023-02-08,-0.014389204290140225
2023-02-09,-0.007553817850258206
2023-02-10,-0.009620768901404298
2023-02-13,0.014445926407312813
2023-02-14,0.0067707949821813095
2023-02-15,0.007458342041547187
2023-02-16,-0.021203403609912755
2023-02-17,-0.007616715571370764
2023-02-21,-0.02291299452986938
2023-02-22,-0.0007488253416356016
2023-02-23,0.010457377325551938
2023-02-24,-0.017886478005809753
2023-02-27,0.001061735718124407
2023-02-28,0.0011923151338141822
2023-03-01,-0.005383039365514761
2023-03-02,0.010210644290297442
2023-03-03,0.012411856975969318
2023-03-06,-0.0019425618689415374
2023-03-07,-0.011291405463436557
2023-03-08,0.011867507888447848
2023-03-09,-0.019944336280861508
2023-03-10,-0.020545898660767267
2023-03-13,-0.002140919429885788
2023-03-14,0.022862876127530993
2023-03-15,-0.006812236931232692
2023-03-16,0.027643005526754846
2023-03-17,-0.007726859359836609
2023-03-20,0.010330653885675419
2023-03-21,0.014461735178985814
2023-03-22,-0.01986347880615359
2023-03-23,0.01370774494948133
2023-03-24,-0.004102665643176122
2023-03-27,-0.0065964232388019415
2023-03-28,-0.004276107763989194
2023-03-29,0.02359497147686222
2023-03-30,0.011614581321494278
2023-03-31,0.013369842561671508
2023-04-03,-0.00664551170012651
2023-04-04,-0.006511982802089141
2023-04-05,-0.009842605098254284
2023-04-06,-0.004425529843117584
2023-04-10,0.014162846966356793
2023-04-11,-4.6742782079699403e-05
2023-04-12,-0.009937789610837671
2023-04-13,0.012435490210860602
2023-04-14,-0.005100839730956102
2023-04-17,0.002132154971988444
2023-04-18,0.0022046684917125816
2023-04-19,-0.0021443731897793712
2023-04-20,-0.0036026296896066986
2023-04-21,0.00035758536540811615
2023-04-24,0.004624366498407058
2023-04-25,-0.02444561793314647
2023-04-26,-0.004168587877939388
2023-04-27,0.014692760716187676
2023-04-28,0.015192071999721782
2023-05-01,0.0015768776773615184
2023-05-02,-0.008720254706621225
2023-05-03,-0.011419237715063226
2023-05-04,-0.013603127081100678
2023-05-05,0.020293000957704067
2023-05-08,0.0013433731558736093
2023-05-09,-0.008477235232582519
2023-05-10,0.0028664738479365643
2023-05-11,-0.009449029310033306
2023-05-12,-0.001115647000856026
2023-05-15,0.017632823156496995
2023-05-16,-0.011013348871059111
