date,expanded_strength_126_top30,expanded_strength_252_top30,expanded_strength_12_1_top30,expanded_blended_strength_top35,expanded_concentrated_strength_top15,expanded_breakout_strength_top25,expanded_market_neutral_strength,expanded_bear_short_weak,expanded_short_term_reversal
2012-02-23,0.006115374598363648,0.005485620264035315,0.004612399075932532,0.005563561850922434,0.00854056946642583,-0.0006141196050114114,-0.0006895194625578041,0.0,0.005793079454886106
2012-02-24,0.0024509547563572602,0.0015667228604752514,0.0006789396060958752,0.0026302112817587603,0.003587628160402078,0.0020026083859027146,0.0015584729341817215,0.0,0.0023814467741841137
2012-02-27,0.00446817500400708,0.0044309966612435915,0.00455759131000063,0.00450526212219913,0.0059267986961805555,0.002938247861117879,0.0036391073022777683,0.0,0.004570582113088175
2012-02-28,0.0039741582936157205,0.012246613222213116,0.012493320334748264,0.00839781608697647,0.0012439985131352303,0.0027942777942839107,-0.002625296111065376,0.0,0.0016864824747675378
2012-02-29,-0.003526879621787961,-0.004964979542014362,-0.004292953501281375,-0.004004286025671924,-0.0014756094132260741,-0.004232120305161603,0.00030177979535820926,0.0,-0.008902283374376556
2012-03-01,0.007250140191836381,0.006915676151655949,0.006732290637764379,0.006819564650772961,0.00674188376829004,-6.696174304034229e-05,-0.001065519836664055,0.0,0.0018134518208043526
2012-03-02,-0.0019152066149480582,-0.0014993648160657558,-0.0009721454903317943,-0.0019621422650881576,-0.0020924732829598804,-0.005978802366619398,0.001299741088778927,0.0,-0.005752984521563376
2012-03-05,0.0002476053823502588,0.003566192159964224,0.003777822948352985,0.0018334735287135093,0.00015909618242376336,-0.0019181822671186983,0.0044922811755845685,0.0,-0.010382313364650052
2012-03-06,-0.013046512199553788,-0.009239015669312919,-0.009084372227720712,-0.010671137602213302,-0.010997780321772545,-0.012828984513970947,0.0008756854186069403,0.0,-0.01776713656972921
2012-03-07,0.011041427053506891,0.006321033132609704,0.004918425749936908,0.008793749964932398,0.016193314959974028,-0.005672193130421058,0.005975743987658112,0.0,0.01402705748686825
2012-03-08,0.008844130063394311,0.006015651002260932,0.005917705300253228,0.006446477020143895,0.00852465060929311,0.0034937385887510723,8.190242179679778e-05,0.0,0.015735932536293427
2012-03-09,0.007073095590127007,0.005321368089781022,0.00542928991426029,0.005891705109293749,0.007640993109091989,0.008326311847735602,0.0015845550597524554,0.0,0.000756514645186889
2012-03-12,0.0008709625516200464,0.0013538553574939936,0.001115225910929894,0.0009544060291883248,0.0013745444445920196,-0.000705451873651156,-0.0003388793220246913,0.0,-0.004104209802601032
2012-03-13,0.01308665296362176,0.008886502535137165,0.009703654219330069,0.011075752631140648,0.013102605169967592,0.010942569553134909,0.003766988875566187,0.0,0.01669837440876164
2012-03-14,0.0015816102073682478,-0.0005299218537306078,-0.0014567014364621628,0.00066546179078468,0.0029025352427277567,0.0019306271641097604,0.005945512738395802,0.0,0.0039746094597986805
2012-03-15,0.0040576962544287675,0.0032826998429271084,0.002396607161168743,0.0029228341563024905,0.0024620407416122156,0.0046039373874105114,-0.005205540949705853,0.0,0.014634785173484105
2012-03-16,-0.0029631321793007503,-0.0029696830598443316,-0.00219055170739815,-0.0030503342120739123,-0.005533619808932404,-0.0033266027513027554,-0.0009681992205581327,0.0,-0.001
2012-03-19,0.005583713153009959,0.003928771380554009,0.004174524299072597,0.0053161621009168705,0.006241782084627305,0.0036693241437993334,0.0021195040389927313,0.0,0.0
2012-03-20,-0.0006091583258953385,0.0013417087902104121,0.0011623594770747878,0.0009155437540095102,0.0026255315201887596,-0.002960719213727145,-0.0007761634408768407,0.0,0.000397277943881688
2012-03-21,0.0016930307106052078,0.001615761479083794,0.0004679050737738936,0.002096217849097051,0.004236205259936959,-0.0009319356385361976,0.00011564042127077222,0.0,0.0009672832338361603
2012-03-22,-0.00033795005837402003,0.0023035831011138865,0.0015526477538670195,0.001811730083981192,0.0011337441205916197,0.0004018349151156972,-4.535837540318755e-05,0.0,-0.012747592767218128
2012-03-23,-0.000391952369417942,-0.0016770577928829416,3.420483970362055e-05,-0.0008438605492535042,-0.002538408717495825,-0.0019793864654273244,-0.0036701036688019596,0.0,0.003223140940950885
2012-03-26,0.016316438870870788,0.014291960940072138,0.013570809926450069,0.014899115150032135,0.017612637049540254,0.011740475037312504,0.0022867229459062922,0.0,0.014770316049366497
2012-03-27,-0.001082487184645186,-0.0013798405262716914,-0.0009052091735790053,-0.0007816300347375721,-0.00012780870259794711,-0.0019454259869665005,0.0005109105036901448,0.0,-0.0033810416639713653
2012-03-28,-0.0028775857935492274,-0.0028653273690793777,-0.002910055296407246,-0.0029250321821418057,-0.0016423077608737412,-0.0031844341466670863,0.005406376743309724,0.0,-0.012600213596375549
2012-03-29,-0.0023913706332737497,-0.001091850289642179,-0.0013491395142855092,-0.0021092317043854116,-0.001888354243351255,-0.007398007145340138,-0.0021632316057589823,0.0,-0.00369748507187607
2012-03-30,0.004128301219743646,0.0022556424587365357,0.002184890309894034,0.0018689691251432142,0.004367682062968089,-0.0025508014925719655,0.0008529260109630444,0.0,0.013571036219749609
2012-04-02,0.004470759420806511,0.006782765957935521,0.007425851851144856,0.006034696130452015,0.0036508613183791165,0.0016287391578278837,0.00012563221028030817,0.0,0.008995164303304621
2012-04-03,-0.0002463770133972837,0.0029233243457256765,0.004055144091198972,0.001937424620024942,0.0013506382533667973,-0.0030655732156625705,0.004149073879820958,0.0,-0.009084371323463802
2012-04-04,-0.0088662714590727,-0.005721152279551514,-0.005971569557886723,-0.007443891293538348,-0.007781883138162173,-0.011818871834119818,0.006498239470129083,0.0,-0.018955191379181138
2012-04-05,0.003254387093574973,0.005624231804313094,0.005684150709343844,0.005930455285456131,0.010099681415228044,0.0055937246023450085,0.008270052673088868,0.0,-0.0036935429409970582
2012-04-09,-0.008809337135298285,-0.005969905813011134,-0.006050268595281669,-0.0066085026376288295,-0.006476935438534218,-0.005847273335054195,0.00043071140776769446,0.0,-0.012556027144366622
2012-04-10,-0.020866015185159455,-0.019451876030584705,-0.01963189326879931,-0.020944274556670944,-0.024452584243045264,-0.022881861079249707,-0.004451580938906343,0.0,-0.023435051827530497
2012-04-11,0.01387964641191456,0.012918319462378518,0.012018036672632576,0.014584272798461178,0.019669338983030332,-0.001,0.006135125344736092,0.0,0.01190709721514393
2012-04-12,0.012986889989352322,0.010100629404912713,0.00821769615895989,0.01209310812992889,0.015895835058751653,0.008748988928990696,-0.0005990573012221063,0.0,0.022927021380048263
2012-04-13,-0.0019788392115143265,0.0009351160649237021,0.0006467534614314424,0.0001729607481361633,0.0027750737691831593,0.003242264007243271,0.0037069054177932925,0.0,-0.009259631236492954
2012-04-16,-0.0007580735324054537,-0.0019298715144134397,-0.00047716359793231625,-0.002122447539546002,-0.0038810259372857713,-0.004816568781016035,0.0004975717668405948,0.0,0.0028703825226691045
2012-04-17,0.009751432815618853,0.008638619736254606,0.009921953311259083,0.008660476977608184,0.007176677906146556,0.005364047104356421,-0.002736353028202565,0.0,0.01908853211250512
2012-04-18,0.0030880615552746115,0.002614568207821286,0.002074630700282557,0.003577131274994386,0.008104989212798397,-0.002607822959759377,0.005957193083918944,0.0,-0.003950885718961129
2012-04-19,-0.008554212326736501,-0.008477385912745548,-0.008238663535898343,-0.00888727692764448,-0.00846604898996905,-0.008490016726706722,-0.003411158917751577,0.0,-0.01473587324426121
2012-04-20,0.002459670790128781,0.004861250836985105,0.004192670422627845,0.003693170302845542,-2.4071789367858534e-05,0.003668383092679393,0.0030430185222572463,0.0,-0.009106114750074019
2012-04-23,-0.010699138151089237,-0.008358891597934806,-0.009136857697200972,-0.008425028277901975,-0.008345379978920256,-0.008863914218210525,-0.0006829938402888533,0.0,-0.014723321475023391
2012-04-24,-0.00519390141062087,-0.005051637493758951,-0.007159794057367624,-0.004513483695744067,-0.007832750681211467,0.008993982416093019,-0.0037759707393501163,0.0,0.0006332725111421816
2012-04-25,0.015209601990435832,0.015101027136027604,0.017763414827247973,0.015435347687322434,0.014177242515404606,0.0035628022071457414,0.0011769400965325244,0.0,0.017229626487532304
2012-04-26,0.011893207680238601,0.013583220365470444,0.014714423722690976,0.01297731550679768,0.014849537724436184,0.004616114778339271,0.002268543134259562,0.0,0.014234981186348711
2012-04-27,0.005178316968626284,0.004175727124542654,0.005269264284183834,0.004782472602971299,0.005459137900131894,0.006662909601142112,-0.00751349619069346,0.0,0.0007464889283048322
2012-04-30,-0.006904319422980941,-0.004130201473738662,-0.00411486346805515,-0.005939349028119413,-0.008463879754818417,-0.005603564901344014,-0.003965546748481786,0.0,-0.007177402727463247
2012-05-01,0.001445388680147345,0.001443943014424792,0.002778253216858482,0.001569878928172155,0.002908093984926465,-0.002378169285621557,-0.0037012836442511868,0.0,0.006773330760437224
2012-05-02,0.0041554099045975155,0.005703495193301994,0.005537634649656036,0.0050288648670729465,0.006898412869310137,1.2133659254242018e-05,0.006414733128719047,0.0,0.0017646526485067052
2012-05-03,-0.005198442617312299,-0.006091795242947335,-0.007257023142725955,-0.005552504168139437,-0.006962767488689093,-0.0029001069139639258,0.005959678205519674,0.0,-0.006419634155547517
2012-05-04,-0.01175372289603879,-0.010689924462053699,-0.011313679898878314,-0.01211118055961591,-0.011631429479807014,-0.011078356465090563,-0.0020470979921018827,0.0,-0.017317024806084356
2012-05-07,0.0009173168919608633,0.000302756268165858,-0.0011498284158334964,0.0004940564598506537,-0.0016862020985880743,-0.006174065615892397,0.00243181828628046,0.0,0.0003412011361190237
2012-05-08,-0.003951717896834104,-0.005753131739986659,-0.007105933580055063,-0.004700206179152092,-0.0044015706829028415,0.0015908603945670617,0.0007086176789997398,0.0,-0.007038336891901004
2012-05-09,-0.005136315687397957,-0.0051307203986534315,-0.005564474631555232,-0.004744162737437042,-0.00535401396655936,-0.005183183505605205,-0.005107006717600834,0.0,-0.006565121556211906
2012-05-10,0.00750673754000924,0.00724473394467038,0.00745122238420667,0.007231815436757802,0.006467820963364054,-0.00227996488005455,0.0034502544039350636,0.0,-0.004503432027931751
2012-05-11,-0.0006984963726878487,0.00012061223946646436,0.0008759570934567702,-0.00027349974292690887,-0.0004929968756253838,-0.0024480675506548004,-0.002554501184970551,0.0,-0.0023785680639973696
2012-05-14,-0.011279377370446339,-0.012229049759138392,-0.012444150454413496,-0.01178812161017698,-0.01161478661802559,-0.003811556996445185,-0.002450149403134663,0.0,-0.01001716903997044
2012-05-15,-0.0003991129234925968,0.0016748696122567577,0.002041868059626441,-0.00010964157559555877,-0.0012379511706741043,0.0005230167424576737,0.005583329497067511,0.0,-0.005233132968642917
2012-05-16,0.000740297679046387,0.001121347645098089,0.0013644078598213558,0.0009740063736398345,0.0005961396031269362,0.00016832053093551042,0.00375289833975922,0.0,-0.005380526612787534
2012-05-17,-0.020613316231439246,-0.02470751117121524,-0.024542762004403505,-0.02178905267143012,-0.0215016514273793,-0.009244485543437984,-0.0055134353057086725,0.0,-0.02768263996179098
2012-05-18,-0.008166988766721072,-0.006102440132782602,-0.004752350965508043,-0.006808064306012551,-0.009605444189063592,-0.010886606524823504,0.0019317333083986408,0.0,-0.01024463720621323
2012-05-21,0.008778376295274129,0.011696143008592017,0.013321975505731139,0.008622532791053107,0.011594318726463451,0.007770708821933871,-0.005924205496794682,0.0,0.0304917917043619
2012-05-22,0.0034849845780517757,0.003863756616194695,0.004475509642715768,0.0037619573768396123,0.002464989258991035,0.010945321505346994,0.0010587693395650937,0.0,-0.0016866552467068464
2012-05-23,0.0017611318472178694,0.003153482260462218,0.0017173349488832724,0.0019395391946437582,0.004395678699797544,0.0006527159728545739,-0.0033538645636659293,0.0,0.00795345487123475
2012-05-24,0.00599171905287582,0.005223386788602946,0.005344939891800593,0.0059822797310564915,0.005743331582653271,0.0066422167062813245,0.006079372189406368,0.0,0.005563146958922738
2012-05-25,0.0011038043127403155,0.00010957871300407008,0.0002472633396218604,0.00028989895629731686,0.0029521191610372157,8.104130336971911e-05,-0.0019322175120490503,0.0,-0.0046899286662775725
2012-05-29,0.010054284678064948,0.00914116895886382,0.009549868560277895,0.009065417961785711,0.010383680692534697,0.006596247707057745,0.0023889824150939575,0.0,0.007567739996044598
2012-05-30,-0.009820993131987806,-0.007497375821204152,-0.006559889668508144,-0.007566206069735812,-0.009612989883631894,-0.010441965770477468,-0.0009140973279925335,0.0,-0.006240053212561561
2012-05-31,0.002963833543263109,0.0011858093706385603,0.000217688634947586,0.0019102236160670472,0.0048404165799314555,-0.0009999999999999998,0.0027726062139511636,0.0,0.004267259755745717
2012-06-01,-0.026312059554810027,-0.021584608961327106,-0.02351244049356464,-0.022780625596747144,-0.02926871635914199,-0.012050429077739663,-0.01100483652546404,0.0,-0.041646398993795165
2012-06-04,0.002798872685829914,0.006872883916978673,0.006816926040451953,0.00553453396893499,0.006072165859241415,0.0026630836633280077,3.1145558738631535e-05,0.0,-0.00044307913414804
2012-06-05,0.00414740897520689,0.004205255571905557,0.005930519077945028,0.004662078084824629,0.005781345088043183,0.0012747395942096056,-0.0031139017508637888,0.0,0.010435079707297304
2012-06-06,0.018186578462436338,0.018326364994735493,0.019610305160103866,0.0180688050893395,0.017618580257216108,0.01173634990514822,-0.0035545168439465426,0.0,0.025224298731878505
2012-06-07,-0.001429396393521752,-0.0015309200029248015,-0.0014799201020228151,-0.001047487462719713,-0.002548882317146852,0.0020129558911343454,-0.001239079865851344,0.0,-0.005871989907390429
2012-06-08,0.010172249519843463,0.010857696446218638,0.00804284990307292,0.010545359669949324,0.010816163173517832,0.008404649594354205,0.004624647252275479,0.0,0.0035271863732286605
2012-06-11,-0.01029066062288878,-0.008465019100065904,-0.008682547749002205,-0.008100375477339945,-0.008951156375814706,-0.005984226970593318,0.001835554304218637,0.0,-0.027869648314216382
2012-06-12,0.00834311966974952,0.006723238515736423,0.008422099479687648,0.007517218742823186,0.008400676160115823,-0.0009999999999999998,-0.0028123245671793865,0.0,0.016276442940715997
2012-06-13,-0.009964248925149957,-0.009972783146922511,-0.011844158869351222,-0.009524721339571891,-0.017176832193234317,-0.0045321677595736055,-0.0005767898977540202,0.0,-0.031949221605429706
2012-06-14,0.00979894978968898,0.00960436326311932,0.009430060541881828,0.009805757696841387,0.00864100005973102,0.007558506882021792,0.0019191077100763458,0.0,0.0003726393891407896
2012-06-15,0.007264599671374186,0.005502268126296255,0.0070846298362590805,0.005347592162356502,0.0074085667738783365,0.004406834281343885,-0.0016310226735551164,0.0,0.011535200232998782
2012-06-18,0.007219953572045657,0.008466929123730307,0.009668749463434033,0.00778436257837258,0.010528575091666397,0.0067728700368297175,0.002209479722845587,0.0,0.008409600095581067
2012-06-19,0.0022185182228001794,0.000396484929301989,0.0006159086140270387,0.0003250344342403496,0.0021721556931587893,0.0002021236421321082,-0.004929074597735124,0.0,0.00047596765893066426
2012-06-20,-0.007257166738856908,-0.006251092964433638,-0.006413432716531363,-0.0070757950122114855,-0.008852122008102556,-0.0093630453518442,0.001222008700915441,0.0,-0.0029094180624641623
2012-06-21,-0.01914370262477874,-0.014268111089180977,-0.014961561103622893,-0.015258598567594248,-0.018002281379592245,-0.0183149550735606,0.0009393685405799984,0.0,0.1915490499757735
2012-06-22,0.006107966742015909,0.008236636809396432,0.009131572471552668,0.0071724716740367124,0.0038966007578575624,0.016504523650727743,0.0009503622647014673,0.0,0.007250077640680129
2012-06-25,-0.01161856442621518,-0.008878485570520928,-0.01029727813066465,-0.008304646663515523,-0.009599803604124237,-0.02013983532797236,0.0005363620510436559,0.0,-0.014416261613399607
2012-06-26,0.007214685668432678,0.007340175672985338,0.006495949290210364,0.007273973155832312,0.00946098357701147,-0.001,0.0022567870769735782,0.0,0.005859778031826499
2012-06-27,-0.00018492383379551457,-0.0004513985491170706,-0.0051182639594840144,-0.0013005971563053796,-0.0015749232415319526,0.001992762430903668,-0.006165616367571959,0.0,0.0003197994614673453
2012-06-28,-0.0011883545130833653,-0.00196035746207153,-0.004780895554053891,-0.0020908040857979667,-0.0007335984765660522,0.0025319018394414413,-0.00056119257242139,0.0,-0.009449588104445832
2012-06-29,0.020423180402025846,0.016050538911861992,0.014190482428293296,0.016233520241072896,0.019959999969557045,0.019904625552745834,-0.0034115064576335074,0.0,0.024519314689288824
2012-07-02,0.004235422297209466,0.00648498943841823,0.0065132477490436715,0.005741715317745409,0.0047813806457271115,3.279139960266531e-05,0.0025959913309375575,0.0,-0.0026609097377074445
2012-07-03,0.0005654934183224969,-0.0022137732164513604,-0.003290738092663471,-0.0014305647550165164,-0.0010624170310054395,-0.0020505736724080476,-0.005131127391657074,0.0,-0.008124298457874513
2012-07-05,-0.00022947156660337373,0.0005637582759890909,0.004061806618498047,-0.00020633360462703616,0.0017914158368342477,-0.0047562624239074,0.0006473342333640648,0.0,0.021837639473443093
2012-07-06,-0.004426670240944964,-0.004494208498095531,-0.004898502695236153,-0.004392284689382999,-0.002877403910358423,-0.003683954615672157,0.003254050839223787,0.0,0.04256365539842139
2012-07-09,-0.0015506857706697366,0.00036008245319337645,-0.0013640558612723046,-0.00033421097256701893,-0.003267592697956558,-0.0030069151179871953,-0.0009008082110588823,0.0,-0.007131060104745935
2012-07-10,-0.0018530591724335262,-0.002650448914347973,-0.0020268247651083426,-0.0020080996937624465,0.0012687465818789843,-0.006658214098641189,0.005336408634338558,0.0,-0.007846751286591687
2012-07-11,-0.0013084923174400782,-0.0008411300190887431,-0.0015061251560271514,-0.0006130300177053525,-0.0008967020441378924,-0.0006565091551108684,0.0010141384848415076,0.0,-0.0019219476967948922
2012-07-12,-0.0004206286820037771,0.003917259779186977,0.0037541497483956697,0.0017333508688528985,-0.0005821444527636686,-0.004744279333789482,-9.694790632917911e-05,0.0,0.00034218968256128073
2012-07-13,0.0124373816041377,0.011210881880800704,0.0113784563513971,0.011250614225010086,0.013035186733037371,0.02038564968119374,-0.003875474907892397,0.0,0.012108995831279742
2012-07-16,-0.0020897566957463437,-0.00015719908633381974,-0.0013297486024459876,-0.0008570502170611827,-0.003764949713687744,-0.0025830541311621918,0.0031129637876467914,0.0,-0.009157132060108153
2012-07-17,0.0052123880685104405,0.006640084138251804,0.005299620572918856,0.0061622504723155775,0.0065162272352579445,0.004337470999119075,0.0006663159679876559,0.0,0.003592071362401683
2012-07-18,0.000711507150691433,0.0012558563544889248,0.0016019113375103345,0.0013601759196460602,0.0020467688222070898,0.0007605259995136467,-0.00760540632051264,0.0,0.06489464045361484
2012-07-19,-0.0020964496715994664,-0.0006361165758171981,-0.0008634709178775937,-0.0005333045985872456,-0.00045404720320230997,-0.0004997308188193944,-0.004272853254409893,0.0,-0.002782415916779855
2012-07-20,-0.005746341577431851,-0.005285204058023791,-0.012919755290009934,-0.0056144695308278985,-0.004714026939675449,-0.009342153149377828,0.004384147798207114,0.0,-0.001
2012-07-23,-0.007593852938462424,-0.007723576110423714,-0.008562110754229944,-0.00786900411680345,-0.007923753389052905,-0.021253301035673484,0.0013488727550268087,0.0,-0.018360805107284984
2012-07-24,-0.00906400427749813,-0.008957261760588458,-0.008608330523754688,-0.009086874880678417,-0.009102425533024911,-0.001,-0.0006713896625793629,0.0,-0.010722315035322338
2012-07-25,-0.0005606233414030043,-0.0003962982799643942,0.0007984587528780347,-0.00015700965017820622,-0.0040979159287791835,0.0,-0.0017701972385823833,0.0,0.002568077567941996
2012-07-26,0.01978063405542469,0.019033881770187385,0.020217347383565756,0.01910400353019618,0.01983324625332832,0.002782987041846694,0.003387321787537346,0.0,0.015084205600967017
2012-07-27,0.015488095324806947,0.015066311122152988,0.014695259061435803,0.015035588352808075,0.013726617829371393,0.008920125581585763,-0.0042086826902005625,0.0,0.017815922299252943
2012-07-30,0.0013209688789620198,0.00037339727260068896,0.0019027075774633955,0.0011148465345834203,0.0037206162250229503,-0.000578259034241396,0.0019198028673885808,0.0,-0.002742246873331705
2012-07-31,-0.006204199054813097,-0.005770999698052755,-0.007119933680435854,-0.006312716669500971,-0.0072432097071196576,-0.0086178404918516,-0.0005971453699095541,0.0,-0.02502693912566882
2012-08-01,-0.004061441399289053,-0.004543069133170117,-0.005020893522624135,-0.004137241444235581,-0.0035938424079175434,-0.0014638821737289979,-0.0002764016985673641,0.0,0.006817224622187292
2012-08-02,-0.004591164947142786,-0.004822174059441913,-0.004214048833620349,-0.0050913258875341285,-0.0017505110138008745,-0.003785317387142624,0.0029017440935773177,0.0,3.3038216013820537e-06
2012-08-03,0.009300288625167567,0.009246483226581233,0.009726129242050931,0.009315697926201945,0.007276589627970182,-0.007873263020100219,-0.00925852155711275,0.0,0.015469885694589866
2012-08-06,-0.0037524628966814732,-0.0033077222752107165,-0.0036619505991039763,-0.003679561414457617,-0.0040990181581771565,-0.003173991901715388,-0.005516403120822219,0.0,-0.004341427093172108
2012-08-07,-0.004981455877019202,-0.0044489346464444395,-0.00495255943965972,-0.004700023890281898,-0.005139402884393726,0.001850780059936807,-0.01213296732501456,0.0,0.0049210025183536055
2012-08-08,0.0020261285854241327,0.0017682075826458022,0.0014894561297925711,0.0020851525595218154,0.001271995480301503,0.003239818807088655,-0.0013102331312080295,0.0,0.0036304120796027952
2012-08-09,-0.000998997873204862,-0.0003339171440605066,-0.0011945174216435653,-0.0008146189200424702,-0.002469043202117344,0.0020370936353275174,-0.003193488049989978,0.0,-0.0023330470119727674
2012-08-10,0.0017613700665841795,0.001962863056231892,0.001433259956502042,0.0018548035574824724,0.0012640856653384725,0.0019591319874556535,-0.001263136098354516,0.0,0.01419726693263881
2012-08-13,-0.0025736903758836966,-0.0017663626561881388,-0.0017486242442820554,-0.002053985924300113,-0.0028527400480450175,-0.0005892062874785233,0.0012706009103380202,0.0,-0.0016230323359213074
2012-08-14,0.00428431883529764,0.004561236282014956,0.004882965217905751,0.00397714279385223,0.004507108016064628,-0.0006939534146848076,0.0037102717910152704,0.0,0.006044656492669322
2012-08-15,0.0011727686799230036,0.000594339418533126,0.00047895175878796153,0.0005821003065744658,0.0009517256426599432,0.00590168296734113,-0.00040235350981038655,0.0,0.0451284992308577
2012-08-16,0.001322270156610815,0.0008628839285813762,0.0005418504283409141,0.0008384769065936054,-0.00037690868734933377,0.0022163236752272574,-0.005781806132328766,0.0,0.009641600833667066
2012-08-17,0.0008448486858618806,0.001619223868663379,0.0012671820221017715,0.0012217225484266393,0.0015023087970945444,0.0028777778745516782,0.003763238296822587,0.0,-0.004217679963983921
2012-08-20,7.254836032474248e-05,0.0007907104563924015,-1.0616721512524742e-05,0.0006325606296055989,-0.0006344899824677919,0.0016315373230223079,-0.0015963766702607675,0.0,0.0032686868183345996
2012-08-21,-0.006032084466971745,-0.00581194513483373,-0.006948027465946738,-0.005760757563611818,-0.005918457236229516,-0.005182798063875383,-0.005148084476889319,0.0,0.0044437440214382135
2012-08-22,0.0004587306936091346,0.001997620814790562,0.0030129805952560018,0.0005352133963029938,0.0013259010326716215,-0.004125470160241125,0.00025957222711155256,0.0,-0.00030866200075403563
2012-08-23,-0.005692801652936814,-0.005524082366184123,-0.005448173161988291,-0.0053181733641445225,-0.005470266615145266,-0.008284866521291906,0.0022158905453460533,0.0,-0.004999556764031237
2012-08-24,0.008481166511241678,0.007162464391621313,0.007389336438627255,0.007874247828312687,0.0075228143767245275,0.006071264436001627,0.0013816267514490692,0.0,0.005439403368138241
2012-08-27,0.0003708558186546179,0.0005670102032516761,0.0010944766357379094,0.00036927291174253057,0.0007664313490086097,-0.003923627510383811,0.002182485058778409,0.0,0.0024024026108489666
2012-08-28,0.0009044516911701645,-0.0005637980348062263,-0.00027132001942240674,0.0001869508893128586,0.00022751710102018015,-7.805702326093341e-05,0.0004577454468005919,0.0,-0.003915233260383509
2012-08-29,0.0015667157768269443,0.0020027611480243446,0.0009062420555275948,0.002035016975229502,0.0015663713288461597,-0.00094974413133608,-0.0004664834752494473,0.0,-0.0012513437234360036
2012-08-30,-0.005989159773942945,-0.006968111527942204,-0.005991940777699229,-0.006444160763728365,-0.007812351086130942,-0.009051477592694725,0.0020150947962248823,0.0,-0.0169454609345711
2012-08-31,0.0027530731748292674,0.0025139715161761255,0.002038710142451067,0.0027772671307589726,0.0032175172348345733,-0.008298722494906718,-0.0038964681331755385,0.0,0.006285822199781397
2012-09-04,0.0029854018892377134,0.001830141166614539,0.002258988686641614,0.002199043400951496,0.002684478937068549,0.007765730327105188,0.006031534674847168,0.0,-0.0030354959195704767
2012-09-05,-0.00238057300225647,-0.0032353890931786753,-0.0029890603427186395,-0.002660235616572558,-0.003776959614366814,0.003436150523962844,-0.0010433294390385275,0.0,-0.0028773571370686937
2012-09-06,0.01402662084436862,0.016290764960047693,0.014246153592478977,0.0151722139099564,0.011786019722273118,0.016452149607984395,-0.007760311543218325,0.0,0.02041688784644794
2012-09-07,-0.004551701200894626,-0.0018215880164804267,-0.0016447888010785283,-0.00436414453537811,-0.001997318503605079,-0.007076832110917974,-0.004874534374301039,0.0,0.0016494452252476877
2012-09-10,-0.004152078007356076,-0.003573072313783588,-0.003739225853929258,-0.0032869933440853676,-0.003974523778376884,-0.009079203617633362,0.0014504512452611729,0.0,0.0035018678517408936
2012-09-11,-0.0014988646608036348,-0.001006086566781512,-0.002367278027483247,-0.0014558721629866292,-0.002536804545274739,-0.0035521470182804105,-0.004486600709436554,0.0,-0.006791430371981558
2012-09-12,-0.00017177413554173064,0.0010155561552991636,0.0010593201302530482,0.0012611773738279088,-0.0009266877502034788,0.004749303802149349,-0.001638591017026771,0.0,-0.0007704815220630097
2012-09-13,0.013338372992374423,0.01577757740567528,0.014443668453433206,0.014061176667473663,0.013682947826045453,0.014682788173663044,0.0002714528839736029,0.0,0.022425356129868568
2012-09-14,-0.006907411099833125,-0.003031120956555017,-0.005592197539986155,-0.0037435036147530055,-0.008904970590231194,-0.0017835024398522592,-0.008188173947767783,0.0,-0.002286844026968064
2012-09-17,0.0001633827561524934,-0.0013499525527907196,-0.002348250013258468,-0.000826173889271936,0.0007539599561894073,-0.0023622992463690476,0.0007734780850659944,0.0,-0.0037763510272640997
2012-09-18,-0.00020639301812941054,-0.0023818156934877076,-0.004423610298657702,-0.0012077090405873516,-0.001848584151744426,0.004738046768393291,0.0016218066291658498,0.0,-0.0026045053575370243
2012-09-19,0.003723754644824289,0.002968143264143229,0.002079424574308813,0.0032987005989331326,0.006138932849375842,0.00523103018059083,0.0023320089167370873,0.0,-0.0008121661532576775
2012-09-20,0.003219890981608061,-7.028958850880827e-05,-0.0003871456445986752,0.0010160448629107594,0.004149343031276514,0.00047349592189554427,0.0047938010806524755,0.0,-0.0020941007147801116
2012-09-21,0.000938368193903386,6.265958724093964e-05,-0.0005455719583879313,0.0004985803871610475,0.002081487815539368,0.001011824462234873,0.0006822531478047071,0.0,-0.004807122109756069
2012-09-24,0.0015916343714405526,0.0006974379443842869,0.0012186370750026597,0.0012299616990511001,0.0022455975436415894,0.0001934316795716703,0.0049947838002301105,0.0,-0.002373326854072849
2012-09-25,-0.003617849862777669,-0.0038650099778595568,-0.004619830275233721,-0.004231989814049199,-0.0014859794023056947,-0.0030823263012919526,0.007423165377570947,0.0,-0.01668430664179428
2012-09-26,-0.004145665870233895,-0.0048792639609871805,-0.003515773006942483,-0.004144658924949642,-0.0039264586777059745,-0.006360227888147065,-0.0005539828523507264,0.0,-0.008269468897333253
2012-09-27,0.005815829263000422,0.008509360388891562,0.010251225432220271,0.007177197973991816,0.003962374557761701,0.004697735084417934,-0.003188700485045366,0.0,0.016696685752433386
2012-09-28,-0.0004868554259979726,-0.0002814974795787549,-0.00013364892619253336,-0.00095719783037812,-0.00032749706857285914,-0.001574272480280448,0.0027047334921825616,0.0,-0.006148892849396952
2012-10-01,0.004569655162927069,0.003838786383973538,0.003568402803373268,0.004221490290353907,0.00391219335674059,0.0015156753239536477,0.0022159156480430755,0.0,-0.0008439190126916105
